id;title;type;release_year;age_certification;runtime;genres;production_countries;seasons;imdb_id;imdb_score;imdb_votes;tmdb_popularity;tmdb_score
ts287438;The Innocent;SHOW;2021;TV-MA;58;['thriller', 'drama', 'crime'];['ES'];1.0;tt10147644;7.8;29670.0;15.042;7.8
tm1199146;Toscana;MOVIE;2022;;90;['drama', 'romance'];['DK'];;tt13276352;5.7;5826.0;11.013;5.8
tm1141439;Home Team;MOVIE;2022;PG;95;['family', 'comedy', 'sport'];['US'];;tt14592064;6.0;17767.0;72.562;6.8
tm1018747;Live Is Life;MOVIE;2022;;110;['comedy', 'drama'];['ES'];;tt12923028;7.0;70.0;27.199;6.8
tm949309;The White Tiger;MOVIE;2021;R;125;['drama', 'crime'];['SG', 'US', 'IN'];;tt6571548;7.1;59441.0;19.472;6.955
ts343432;Yakamoz S-245;SHOW;2022;TV-MA;48;['scifi', 'drama', 'action', 'thriller'];['TR'];1.0;tt13317454;6.1;5789.0;13.009;7.2
ts287352;Hit & Run;SHOW;2021;TV-MA;44;['drama', 'action', 'thriller', 'crime'];['IL'];1.0;tt9073940;7.0;8602.0;20.178;7.5
ts328605;Midnight at the Pera Palace;SHOW;2022;TV-14;44;['thriller', 'drama', 'history'];['TR'];1.0;tt13317508;7.0;7377.0;5.849;6.9
ts328541;The Puppet Master: Hunting the Ultimate Conman;SHOW;2022;TV-MA;42;['documentation', 'crime'];['GB'];1.0;tt15479704;7.0;6370.0;6.409;6.564
tm1110527;Captain Nova;MOVIE;2021;;86;['action', 'family', 'scifi'];['NL'];;tt14915608;5.5;1391.0;7.99;6.2
tm1022103;Outlaws;MOVIE;2021;R;125;['crime', 'action', 'thriller'];['ES'];;tt11892272;6.9;3985.0;67.192;7.0
tm1046627;Hypnotic;MOVIE;2021;;88;['thriller', 'horror', 'drama'];['CA'];;tt12383460;5.3;15690.0;71.857;6.121
ts314135;VOIR;SHOW;2021;TV-MA;20;['documentation'];['US'];1.0;tt15677070;6.8;1323.0;1.35;7.2
tm1185360;Return to Space;MOVIE;2022;;128;['documentation'];['US'];;tt18555320;7.3;4087.0;19.791;6.2
ts321298;Business Proposal;SHOW;2022;TV-14;61;['drama', 'romance', 'comedy'];['KR'];1.0;tt14819828;8.1;7806.0;183.465;8.3
tm1120855;Along for the Ride;MOVIE;2022;;106;['drama', 'romance'];['US'];;tt14506528;6.1;5347.0;158.01;6.6
tm861000;Worth;MOVIE;2021;PG-13;118;['drama', 'history'];['CA', 'GB', 'US'];;tt8009744;6.8;13524.0;14.465;6.8
tm1021871;The Starling;MOVIE;2021;PG-13;102;['comedy', 'drama', 'fantasy'];['US'];;tt5164438;6.3;12309.0;24.671;7.1
tm841797;The Ice Road;MOVIE;2021;PG-13;109;['action', 'thriller', 'drama'];['US'];;tt3758814;5.6;38927.0;35.718;7.009
ts309930;Remarriage & Desires;SHOW;2022;TV-14;62;['drama'];['KR'];1.0;tt15268768;7.2;459.0;56.948;7.667
ts271888;Fate: The Winx Saga;SHOW;2021;TV-MA;50;['scifi', 'drama', 'fantasy', 'action'];['US'];2.0;tt8179402;6.8;39519.0;97.114;8.373
tm1020851;Back to the Outback;MOVIE;2021;PG;95;['animation', 'comedy', 'family'];['AU', 'US'];;tt13575806;6.5;7896.0;155.021;7.8
ts219423;Masters of the Universe: Revelation;SHOW;2021;TV-PG;26;['family', 'fantasy', 'scifi', 'action', 'drama', 'animation', 'comedy'];['US'];2.0;tt10826054;5.3;26422.0;26.04;6.8
tm1003630;After We Fell;MOVIE;2021;R;99;['romance', 'drama'];['FR', 'US'];;tt13069986;4.6;13221.0;341.558;7.2
ts255779;Gabby's Dollhouse;SHOW;2021;TV-Y;24;['animation', 'comedy', 'family', 'fantasy'];['US'];4.0;tt9165438;7.0;379.0;15.275;9.0
ts314164;Tomorrow;SHOW;2022;TV-14;61;['drama', 'fantasy', 'action', 'comedy'];['KR'];1.0;tt18926162;7.7;8564.0;30.75;8.582
tm1229690;Jewel;MOVIE;2022;R;80;['drama'];['ZA'];;tt21030216;3.3;111.0;47.09;
ts299865;Heist;SHOW;2021;TV-MA;43;['crime', 'documentation'];['US'];1.0;tt14865290;6.8;1748.0;5.935;6.9
tm1219505;Centauro;MOVIE;2022;;89;['action', 'crime', 'thriller'];[];;;;;492.606;6.331
tm1000147;Zone 414;MOVIE;2021;R;98;['scifi', 'thriller'];['GB'];;tt8545482;4.9;4146.0;121.562;5.4
ts321513;My Liberation Notes;SHOW;2022;TV-MA;68;['drama', 'family', 'romance'];['KR'];1.0;tt15146130;8.4;1400.0;16.528;8.1
ts273229;Feria: The Darkest Light;SHOW;2022;TV-MA;50;['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller'];['ES'];1.0;tt13323004;5.7;1532.0;12.612;6.8
ts300325;Surviving Summer;SHOW;2022;TV-PG;28;['drama', 'family'];['DE', 'AU'];1.0;tt13925166;6.3;1433.0;10.719;7.8
tm1180610;The Wrath of God;MOVIE;2022;;97;['thriller', 'drama'];['AR'];;tt15189534;5.7;2800.0;445.767;6.495
ts330425;The Principles of Pleasure;SHOW;2022;TV-MA;51;['documentation'];['US'];1.0;tt18299058;5.7;1121.0;4.446;6.0
tm1185374;The Mystery of Marilyn Monroe: The Unheard Tapes;MOVIE;2022;R;101;['documentation'];['US'];;tt19034332;6.2;3978.0;89.61;6.3
tm992260;Yes Day;MOVIE;2021;PG;86;['comedy', 'family'];['US'];;tt8521876;5.7;23625.0;32.951;6.9
tm1166046;Ante... Sundaraniki!;MOVIE;2022;;173;['comedy', 'romance', 'family'];['IN'];;tt13528564;8.0;2538.0;8.563;6.7
ts271413;Night Stalker: The Hunt for a Serial Killer;SHOW;2021;TV-MA;47;['documentation', 'crime', 'thriller'];['US'];1.0;tt13651632;7.5;24892.0;15.428;7.4
tm1079334;Bob Ross: Happy Accidents, Betrayal & Greed;MOVIE;2021;PG-13;92;['documentation'];['US', 'NL'];;tt14539744;6.9;5856.0;6.605;6.8
ts296214;How to Become a Tyrant;SHOW;2021;TV-MA;27;['documentation', 'war', 'history'];['US'];1.0;tt14832996;7.4;8484.0;11.324;7.5
ts330347;Cracow Monsters;SHOW;2022;TV-MA;52;['scifi', 'drama', 'fantasy', 'horror', 'thriller'];['PL'];1.0;tt15096836;5.5;1694.0;119.993;6.9
tm1227853;Bhool Bhulaiyaa 2;MOVIE;2022;;142;['horror', 'comedy'];['IN'];;tt6455162;5.9;27244.0;9.939;7.0
ts94677;Worst Roommate Ever;SHOW;2022;TV-MA;47;['crime', 'documentation', 'drama', 'thriller'];['US'];1.0;tt8323702;8.1;8.0;4.457;6.9
tm1219941;Glamour Girls;MOVIE;2022;;125;['drama'];[];;tt20604466;3.6;144.0;191.02;5.0
tm1210970;Gladbeck: The Hostage Crisis;MOVIE;2022;;91;['documentation', 'crime'];['DE'];;tt20420316;7.5;1765.0;37.903;7.4
tm413169;Peter Rabbit 2: The Runaway;MOVIE;2021;PG;93;['fantasy', 'action', 'family', 'comedy', 'animation', 'crime', 'drama'];['AU', 'US'];;tt8376234;6.2;11233.0;130.318;7.2
ts302053;Change Days;SHOW;2021;TV-PG;64;['reality'];['KR'];2.0;;;;13.24;5.0
ts225690;Vampire in the Garden;SHOW;2022;TV-14;26;['drama', 'scifi', 'action', 'animation', 'fantasy', 'thriller'];['JP'];1.0;tt10011314;6.7;848.0;7.973;7.8
tm1212673;Joel Kim Booster: Psychosexual;MOVIE;2022;;67;['comedy', 'documentation'];[];;tt19869374;5.5;284.0;8.716;8.0
ts279892;Ginny & Georgia;SHOW;2021;TV-14;54;['drama', 'comedy'];['US'];1.0;tt10813940;7.4;46343.0;71.27;8.1
tm1151272;Beast;MOVIE;2022;;162;['thriller', 'action', 'comedy', 'crime'];['IN'];;tt11301946;5.2;30369.0;15.358;6.3
tm981945;The Last Letter From Your Lover;MOVIE;2021;;109;['drama', 'romance'];['GB', 'CA'];;tt1893273;6.6;17099.0;26.67;7.5
ts344184;Conversations with a Killer: The John Wayne Gacy Tapes;SHOW;2022;TV-MA;61;['documentation', 'crime'];['US'];1.0;tt18970124;7.1;6665.0;94.08;7.4
ts314594;Catching Killers;SHOW;2021;TV-MA;41;['crime', 'documentation'];['US'];2.0;tt15723914;7.1;3250.0;12.506;7.0
ts1475;Chosen;SHOW;2022;TV-MA;41;['scifi', 'drama', 'thriller'];['DK'];1.0;tt16492950;4.3;1246.0;7.199;6.584
tm919880;Final Account;MOVIE;2021;PG-13;94;['documentation'];['GB', 'US'];;tt12789212;7.1;1042.0;3.38;7.1
ts189612;Country Queen;SHOW;2022;TV-MA;60;['drama'];['KE'];1.0;tt10062046;;;12.067;5.3
tm833216;Things Heard & Seen;MOVIE;2021;;121;['horror', 'drama', 'thriller'];['US'];;tt10962368;5.3;30703.0;14.718;5.8
tm314863;Vivo;MOVIE;2021;PG;103;['family', 'comedy', 'animation', 'drama'];['US'];;tt6338498;6.7;18238.0;101.83;7.5
ts330402;Is It Cake?;SHOW;2022;TV-PG;39;['reality'];['US'];1.0;tt18314214;5.7;2411.0;3.846;7.6
ts281062;The Girl from Oslo;SHOW;2021;;33;['drama', 'thriller'];['NO'];1.0;tt13968792;6.3;3141.0;9.423;7.3
ts312071;The Way of the Househusband;SHOW;2021;TV-MA;18;['animation', 'comedy', 'action', 'crime', 'drama', 'romance'];['JP'];1.0;tt13357124;7.3;3724.0;20.159;8.591
ts302363;Twenty Five Twenty One;SHOW;2022;TV-14;76;['drama', 'romance'];['KR'];1.0;tt17513352;8.7;5746.0;57.97;8.6
ts308845;The Billion Dollar Code;SHOW;2021;TV-MA;67;['drama', 'crime', 'thriller'];['DE'];1.0;tt15392100;8.0;8164.0;11.997;8.2
tm841825;My Little Pony: A New Generation;MOVIE;2021;PG;91;['music', 'action', 'animation', 'family', 'fantasy', 'comedy', 'drama', 'scifi'];['IE', 'US', 'CA'];;tt10101702;6.8;3657.0;88.17;8.0
ts304310;No Regrets In Life;SHOW;2022;;71;['drama', 'romance'];['TW'];1.0;tt20859930;;;11.617;
tm1159163;Fistful of Vengeance;MOVIE;2022;R;94;['fantasy', 'action', 'crime', 'drama'];['US'];;tt14158554;4.4;6341.0;211.567;5.4
tm1164962;Restless;MOVIE;2022;R;95;['thriller', 'action', 'crime'];['BE', 'FR'];;tt14465894;5.8;4174.0;217.363;6.0
ts253813;Glória;SHOW;2021;TV-MA;44;['drama', 'history', 'thriller'];['PT'];1.0;tt13064634;7.9;4126.0;5.98;7.0
tm1027081;Blood Red Sky;MOVIE;2021;;121;['thriller', 'action', 'fantasy', 'horror'];['GB', 'DE'];;tt11607896;6.1;44006.0;57.545;7.0
ts272980;The One;SHOW;2021;TV-MA;42;['drama', 'scifi', 'thriller', 'crime', 'action'];['GB'];1.0;tt13879466;6.6;12552.0;13.554;6.9
tm922706;Fear Street: 1666;MOVIE;2021;R;114;['thriller', 'horror'];['US'];;;;;89.695;7.3
tm1003034;The Witcher: Nightmare of the Wolf;MOVIE;2021;;83;['action', 'drama', 'fantasy', 'scifi', 'animation'];['US', 'PL', 'KR'];;tt11657662;7.2;42484.0;16.901;7.7
tm857461;Gangubai Kathiawadi;MOVIE;2022;;157;['crime', 'drama'];['IN'];;tt10083340;7.0;50163.0;15.015;7.7
tm1217459;Godse;MOVIE;2022;;142;['action', 'thriller'];['IN'];;tt15509164;8.2;199.0;10.447;7.0
ts294338;Hard Cell;SHOW;2022;TV-MA;26;['comedy', 'documentation', 'sport'];['US', 'GB'];1.0;tt14959710;6.2;1568.0;2.936;5.8
tm976166;Malcolm & Marie;MOVIE;2021;R;106;['romance', 'drama'];['US'];;tt12676326;6.6;36395.0;22.675;7.1
tm1141594;Brazen;MOVIE;2022;;94;['thriller', 'romance', 'crime', 'drama'];['US'];;tt13978306;4.1;11753.0;182.054;4.9
ts296825;Gone for Good;SHOW;2021;TV-MA;49;['drama', 'thriller', 'crime'];['FR'];1.0;tt14252964;6.3;4083.0;4.375;6.0
ts284702;This Is a Robbery: The World's Biggest Art Heist;SHOW;2021;TV-MA;53;['crime', 'documentation', 'history'];['US'];1.0;tt14223858;6.5;4328.0;5.515;6.9
tm458292;Space Sweepers;MOVIE;2021;R;136;['scifi', 'drama', 'fantasy', 'action'];['KR'];;tt12838766;6.5;25178.0;65.593;7.147
tm459789;The Lovebirds;MOVIE;2021;R;87;['romance', 'comedy', 'action', 'thriller', 'crime'];['US'];;tt8851668;6.0;25697.0;9.076;5.8
ts271595;Crime Scene: The Vanishing at the Cecil Hotel;SHOW;2021;TV-MA;55;['documentation', 'crime', 'thriller'];['US'];1.0;tt13837672;5.9;16799.0;18.971;7.2
tm1179973;Trust No One: The Hunt for the Crypto King;MOVIE;2022;R;90;['documentation', 'crime'];['GB'];;tt15479902;6.3;4444.0;24.834;6.0
ts269881;Record of Ragnarok;SHOW;2021;TV-MA;24;['animation', 'action', 'scifi', 'drama', 'fantasy', 'thriller'];['JP'];2.0;tt13676344;6.2;4923.0;168.41;8.629
tm1134087;Borrego;MOVIE;2022;R;102;['crime', 'thriller'];['US'];;tt12676006;5.7;4122.0;222.814;6.1
ts343599;Jimmy Savile: A British Horror Story;SHOW;2022;TV-MA;85;['documentation', 'crime'];['GB'];1.0;tt18970454;6.7;6536.0;3.341;6.8
tm1063652;Intrusion;MOVIE;2021;;92;['thriller', 'drama'];['US'];;tt5563324;5.2;16272.0;113.423;6.0
tm1082974;Count Me In;MOVIE;2021;;81;['documentation', 'music'];[];;tt6889042;6.8;1805.0;4.044;7.1
tm1002815;Nightbooks;MOVIE;2021;;103;['family', 'fantasy', 'horror'];['CA', 'US'];;tt10521144;5.7;8573.0;80.549;6.3
tm1107225;Through My Window;MOVIE;2022;R;116;['drama', 'romance', 'comedy'];['ES'];;tt14463484;5.4;9082.0;236.503;7.48
ts299874;Cocaine Cowboys: The Kings of Miami;SHOW;2021;TV-MA;57;['documentation', 'crime', 'history'];[];1.0;tt15049206;7.1;2699.0;4.242;7.8
tm1049265;My Wonderful Life;MOVIE;2021;;99;['romance', 'comedy', 'drama'];['PL'];;tt13164942;5.8;626.0;4.228;4.5
tm1168932;Taylor Tomlinson: Look at You;MOVIE;2022;;60;['comedy', 'documentation'];[];;tt18096250;7.3;2008.0;5.174;7.5
ts340376;The Marked Heart;SHOW;2022;TV-MA;44;['thriller', 'drama'];['CO'];2.0;tt18974572;6.4;1824.0;273.963;8.074
ts310938;New Heights;SHOW;2021;TV-MA;48;['drama'];['CH'];1.0;tt15393644;6.7;525.0;8.664;7.9
ts329700;Life After Death with Tyler Henry;SHOW;2022;TV-MA;43;['reality'];['US'];1.0;tt18217272;5.9;913.0;2.222;5.5
ts349921;That’s My Time with David Letterman;SHOW;2022;TV-MA;18;['comedy'];['US'];1.0;tt20560428;6.7;140.0;1.868;7.0
ts270405;Pretend It's a City;SHOW;2021;TV-14;29;['comedy', 'documentation'];['US'];1.0;tt13660958;8.1;7296.0;3.576;7.6
tm1166020;The Takedown;MOVIE;2022;;119;['action', 'comedy', 'crime', 'drama'];['FR'];;tt13822738;5.7;5948.0;312.312;6.0
ts192196;Q-Force;SHOW;2021;TV-MA;27;['animation', 'action', 'comedy', 'crime', 'fantasy', 'scifi'];['US'];1.0;tt10140028;6.3;5294.0;10.637;7.2
tm897466;The Summit of the Gods;MOVIE;2021;PG;95;['animation', 'thriller', 'drama', 'sport', 'history'];['LU', 'FR'];;tt7014378;7.5;5485.0;8.906;7.9
tm1093099;Love Hard;MOVIE;2021;;104;['romance', 'comedy'];['US'];;tt10752004;6.3;49784.0;24.112;7.1
tm1207094;Pete Davidson Presents: The Best Friends;MOVIE;2022;PG-13;58;['comedy', 'documentation'];['US'];;tt20723748;4.7;569.0;3.503;7.0
ts297247;That Girl Lay Lay;SHOW;2021;TV-G;22;['comedy'];['US'];2.0;tt14442054;3.6;254.0;5.946;9.5
tm465421;The Pirates: The Last Royal Treasure;MOVIE;2022;;126;['action', 'comedy', 'history'];['KR'];;tt17491040;6.0;3367.0;94.042;6.6
ts271604;Blue Period;SHOW;2021;TV-14;25;['animation', 'drama'];['JP'];1.0;tt14115912;7.7;1956.0;8.106;7.7
ts341767;Kotaro Lives Alone;SHOW;2022;TV-14;27;['animation', 'drama', 'comedy'];['JP'];1.0;tt15490038;8.4;2281.0;13.897;6.9
ts288744;The Sound of Magic;SHOW;2022;TV-14;69;['scifi', 'drama', 'fantasy', 'music'];['KR'];1.0;tt14460684;7.7;2783.0;117.687;7.5
tm1038327;Beckett;MOVIE;2021;R;109;['crime', 'thriller', 'action', 'drama'];['IT', 'BR'];;tt10230994;5.6;25703.0;86.212;6.3
tm1131382;Jim Gaffigan: Comedy Monster;MOVIE;2021;;70;['comedy'];[];;tt15907298;6.8;1658.0;3.435;6.7
tm922429;The Block Island Sound;MOVIE;2021;;98;['scifi', 'horror', 'thriller'];['US'];;tt8747160;5.3;7778.0;8.983;5.3
ts273485;Baki Hanma;SHOW;2021;TV-MA;25;['animation', 'action', 'drama', 'sport', 'thriller'];['JP'];2.0;tt13357140;6.6;1685.0;211.093;8.049
tm1020820;Night Teeth;MOVIE;2021;;107;['crime', 'drama', 'fantasy', 'horror', 'thriller', 'comedy', 'action'];['GB', 'US'];;tt10763820;5.6;17526.0;68.073;6.5
ts290643;Super Crooks;SHOW;2021;TV-MA;30;['action', 'crime', 'fantasy', 'scifi', 'drama', 'animation'];['JP'];1.0;tt14272628;7.1;2254.0;6.317;7.2
tm1234767;David A. Arnold: It Ain't for the Weak;MOVIE;2022;R;78;['comedy'];['US'];;tt21106704;;;15.669;
ts313689;Our Beloved Summer;SHOW;2021;TV-14;61;['comedy', 'drama'];['KR'];1.0;;;;17.209;8.9
tm993670;Cosmic Sin;MOVIE;2021;R;88;['action', 'scifi'];['US'];;tt11762434;2.5;12517.0;98.432;4.2
tm1198388;Cyber Hell: Exposing an Internet Horror;MOVIE;2022;;105;['documentation', 'crime'];['KR'];;tt19768508;6.5;1407.0;186.89;7.1
ts313646;Mom, Don't Do That!;SHOW;2022;TV-MA;53;['comedy', 'drama', 'romance'];['TW'];1.0;tt21081098;6.5;87.0;116.074;9.0
tm1038363;America: The Motion Picture;MOVIE;2021;R;98;['action', 'animation', 'war', 'comedy', 'fantasy', 'history', 'scifi'];['US'];;tt6733874;5.6;6349.0;68.439;5.8
tm1048678;Like A Rolling Stone: The Life & Times of Ben Fong-Torres;MOVIE;2021;;102;['documentation'];['US'];;tt9660510;7.3;233.0;1.706;10.0
tm1073510;SAS: Red Notice;MOVIE;2021;R;124;['thriller', 'action', 'drama'];['GB', 'HU', 'NL', 'CH'];;tt4479380;5.2;18190.0;89.579;5.9
ts271867;Vincenzo;SHOW;2021;;81;['action', 'drama', 'comedy', 'crime', 'romance'];['KR'];1.0;tt13433812;8.4;16358.0;50.764;8.8
tm1158704;Tyler Perry's A Madea Homecoming;MOVIE;2022;R;105;['comedy', 'drama', 'romance'];['US'];;tt14813966;5.6;3697.0;68.483;6.7
tm863351;The God Committee;MOVIE;2021;;98;['drama', 'thriller'];['US'];;tt6852526;5.8;3964.0;13.632;7.1
tm1020073;Thunder Force;MOVIE;2021;PG-13;107;['scifi', 'comedy', 'fantasy', 'action'];['US'];;tt10121392;4.4;41508.0;47.631;5.7
ts288087;Sophie: A Murder in West Cork;SHOW;2021;TV-14;55;['documentation', 'crime', 'thriller', 'history'];['GB'];1.0;tt14681732;6.8;5234.0;6.016;6.5
tm1121707;Dangerous Liaisons;MOVIE;2022;;109;['romance', 'drama'];['FR'];;tt15548032;3.9;1040.0;81.133;5.375
ts314742;He-Man and the Masters of the Universe;SHOW;2021;TV-Y7;25;['animation', 'action', 'comedy', 'drama', 'family', 'fantasy', 'scifi'];['US'];3.0;tt11465278;5.8;1679.0;22.627;7.078
tm1038344;Awake;MOVIE;2021;R;96;['drama', 'scifi', 'thriller', 'action'];['US'];;tt10418662;4.9;21498.0;89.154;6.0
tm1207098;Amy Schumer Presents: Parental Advisory;MOVIE;2022;R;57;['comedy', 'documentation'];[];;tt20723730;3.8;581.0;3.269;4.8
ts333834;The Ultimatum: Marry or Move On;SHOW;2022;TV-MA;49;['reality'];['US'];1.0;tt18396952;5.4;1759.0;2.696;6.2
ts237972;Katla;SHOW;2021;TV-MA;46;['drama', 'thriller', 'scifi'];['IS'];1.0;tt11102190;7.0;13472.0;52.807;7.2
ts262246;The Last Bus;SHOW;2022;TV-PG;35;['scifi', 'comedy', 'drama', 'family', 'fantasy'];['GB'];1.0;tt12885670;5.0;590.0;3.658;8.2
tm1080252;7 Prisoners;MOVIE;2021;R;93;['drama', 'crime'];['BR'];;tt14168118;7.1;6877.0;95.706;7.1
ts313668;Tear Along the Dotted Line;SHOW;2021;TV-14;19;['drama', 'comedy', 'animation'];['IT'];1.0;tt15614372;8.7;8053.0;24.559;8.3
tm1028298;He's All That;MOVIE;2021;R;91;['comedy', 'romance'];['US'];;tt4590256;4.3;24253.0;79.838;6.8
ts288489;Pretty Guardians Sailor Moon Eternal The Movie;SHOW;2021;TV-14;81;['action'];['JP'];1.0;tt10635042;;;19.654;9.6
tm977704;Robin Robin;MOVIE;2021;G;30;['animation', 'action', 'family', 'music', 'comedy'];['GB'];;tt11332850;7.2;1533.0;46.42;7.1
tm813078;Prayers for the Stolen;MOVIE;2021;R;110;['drama'];['BR', 'DE', 'QA', 'MX', 'US', 'CH', 'AR'];;tt10366574;7.3;1729.0;16.208;7.8
tm1150872;Aziz Ansari: Nightclub Comedian;MOVIE;2022;R;29;['comedy'];['US'];;tt17005888;7.0;2235.0;3.061;6.7
tm1195561;Kuttavum Shikshayum;MOVIE;2022;;136;['crime', 'drama', 'thriller', 'action'];['IN'];;tt12147800;6.2;610.0;3.096;8.5
ts329854;Jump Like a Witch;SHOW;2022;TV-PG;92;['reality'];['KR'];1.0;;;;1.62;5.0
ts104499;Trese;SHOW;2021;TV-MA;29;['horror', 'scifi', 'thriller', 'action', 'crime', 'fantasy', 'animation'];['PH'];1.0;tt9310336;7.0;3803.0;20.878;7.4
ts321966;WWII in Color: Road to Victory;SHOW;2021;;51;['documentation', 'war', 'history'];['GB'];1.0;tt16477402;8.2;1684.0;8.514;7.9
tm1180123;The House;MOVIE;2022;;31;['thriller', 'animation', 'comedy', 'drama', 'horror', 'fantasy'];['GB'];;tt11703050;6.9;9535.0;8.347;7.0
tm1141923;The Royal Treatment;MOVIE;2022;;96;['romance', 'comedy', 'family'];['US'];;tt13989030;5.2;8803.0;83.831;6.747
tm673809;Schumacher;MOVIE;2021;;112;['sport', 'documentation'];['DE'];;tt10322274;7.4;22280.0;14.35;7.4
tm1110150;There's Someone Inside Your House;MOVIE;2021;;96;['horror', 'thriller'];['US'];;tt8150814;4.8;15380.0;79.807;5.6
ts315611;Animal;SHOW;2021;TV-PG;46;['documentation'];['US', 'BR'];2.0;tt15674216;7.9;1181.0;4.822;8.5
tm858869;Stowaway;MOVIE;2021;PG-13;117;['thriller', 'action', 'scifi', 'drama'];['DE', 'US'];;tt9203694;5.6;45090.0;23.376;5.875
ts297483;Hometown Cha-Cha-Cha;SHOW;2021;TV-14;78;['comedy', 'romance', 'drama'];['KR'];1.0;tt14518756;8.4;11060.0;40.151;8.2
tm1165219;Ali Wong: Don Wong;MOVIE;2022;R;59;['comedy'];['US'];;tt17542000;6.5;2352.0;6.125;6.9
tm1132176;Jimmy Carr: His Dark Material;MOVIE;2021;;59;['comedy'];['GB'];;tt16259786;7.1;4775.0;4.254;6.6
ts269676;History of Swear Words;SHOW;2021;TV-MA;21;['documentation', 'comedy'];['US'];1.0;tt13617060;6.4;4877.0;5.6;7.0
ts304058;Ganglands;SHOW;2021;TV-MA;46;['action', 'crime', 'drama', 'thriller'];['FR'];1.0;tt13278100;7.0;2553.0;39.002;7.3
tm1229007;Paul Virzi: Nocturnal Admissions;MOVIE;2022;;65;['comedy'];[];;tt21049116;7.1;132.0;4.526;5.8
tm898614;Sweet Girl;MOVIE;2021;R;110;['action', 'drama', 'thriller'];['US'];;tt10731768;5.5;31312.0;106.627;6.7
ts273100;DOTA: Dragon's Blood;SHOW;2021;TV-MA;26;['scifi', 'action', 'animation', 'fantasy', 'thriller'];['US'];3.0;tt14069590;7.8;17848.0;29.69;8.0
tm1086874;Minnal Murali;MOVIE;2021;;158;['comedy', 'action', 'drama', 'fantasy', 'scifi'];['IN'];;tt7268738;8.1;24681.0;68.032;7.2
ts222864;Falling Into Your Smile;SHOW;2021;TV-14;44;['drama', 'comedy', 'romance'];['CN'];1.0;tt11290960;8.4;2267.0;39.102;9.0
ts265991;The Cook of Castamar;SHOW;2021;TV-MA;55;['drama'];['ES'];1.0;tt12626014;7.4;3807.0;11.161;7.1
ts256311;High-Rise Invasion;SHOW;2021;TV-MA;26;['thriller', 'action', 'animation', 'horror', 'scifi'];['JP'];1.0;tt13357164;6.6;2575.0;37.817;8.4
tm1018890;Seaspiracy;MOVIE;2021;;89;['documentation'];['US'];;tt14152756;8.1;30307.0;7.09;7.9
tm996676;Viraata Parvam;MOVIE;2022;;150;['romance', 'action', 'drama'];['IN'];;tt11023732;8.0;2343.0;4.78;5.0
ts331680;Making Fun;SHOW;2022;TV-PG;41;['reality'];['US'];1.0;tt17737382;7.1;602.0;5.137;7.0
tm1210379;Collision;MOVIE;2022;;99;['drama', 'crime', 'thriller'];['ZA'];;tt10809742;3.9;886.0;1194.149;5.946
tm1188818;Operation Romeo;MOVIE;2022;;135;['drama', 'thriller'];['IN'];;tt18923048;6.2;642.0;3.913;5.3
ts244930;Angry Birds: Summer Madness;SHOW;2022;TV-Y7;14;['action', 'comedy', 'family', 'fantasy', 'animation'];['US'];2.0;tt12027896;5.8;620.0;17.106;7.3
tm888243;Pray Away;MOVIE;2021;PG-13;101;['documentation'];['US'];;tt11224358;6.5;2888.0;10.176;7.0
tm1018427;Moxie;MOVIE;2021;PG-13;111;['music', 'comedy', 'drama'];['US'];;tt7737700;6.7;24720.0;20.59;7.431
ts305264;School of Chocolate;SHOW;2021;TV-PG;40;['reality'];['US'];1.0;tt15172154;7.6;1721.0;2.468;7.2
tm434625;Wish Dragon;MOVIE;2021;PG;99;['fantasy', 'animation', 'family', 'comedy', 'romance'];['US', 'CN'];;tt5562070;7.2;25743.0;135.036;8.047
tm1185687;Silverton Siege;MOVIE;2022;PG-13;100;['action', 'crime', 'drama', 'thriller'];['ZA'];;tt18563148;6.2;3434.0;230.111;6.5
tm1221280;Jaadugar;MOVIE;2022;;167;['drama', 'fantasy', 'romance', 'sport', 'comedy'];['IN'];;tt13793230;7.3;2563.0;27.48;6.2
tm1038369;Good on Paper;MOVIE;2021;R;92;['comedy', 'romance'];['US'];;tt8231668;5.6;11987.0;14.843;5.7
tm863823;Finding ʻOhana;MOVIE;2021;PG;123;['action', 'comedy', 'family'];['US'];;tt10332588;6.1;10056.0;50.07;6.5
tm912100;Bruised;MOVIE;2021;R;129;['drama', 'sport', 'thriller'];['GB', 'US'];;tt8310474;6.1;14293.0;29.914;7.0
tm999817;Green Snake;MOVIE;2021;;131;['fantasy', 'animation', 'action'];['CN'];;tt15000314;6.8;2348.0;15.949;8.5
tm1131061;Hilda and the Mountain King;MOVIE;2021;;85;['fantasy', 'family', 'animation', 'comedy', 'drama'];['CA', 'GB'];;tt15777864;7.7;2408.0;67.409;7.6
ts312984;Our Blues;SHOW;2022;TV-MA;66;['drama'];['KR'];1.0;tt19115260;8.5;1150.0;23.177;8.8
ts352579;As the Crow Flies;SHOW;2022;TV-MA;46;['drama', 'comedy'];['TR'];1.0;tt13323566;6.3;3039.0;7.481;7.9
ts311791;The Raincoat Killer: Chasing a Predator in Korea;SHOW;2021;TV-MA;48;['documentation', 'crime', 'history'];['KR'];1.0;tt15484900;6.4;2172.0;18.734;6.5
